0.8422149810031871,0.26135576457544757,0.7758074976258085,0.0,0.0,0.0,0.0,oa_miou_mfiou
0.7333974958231639,0.035647323678418094,0.00567108890404075,0.0006803060042765385,0.00035383141952022843,4.638239669700404e-06,5.2813556719151875e-05,fiou
0.8558806693373417,0.3428018825038923,0.18901685218206454,0.11038249784506346,0.1427475956569246,0.03609304505771372,0.15256780944513287,iou
0.922344505741246,0.5105770061398446,0.3179380541750672,0.19881887198201428,0.24983223976921012,0.06967143584233444,0.2647441793790541,f1
0.9559915691832835,0.4261501862120782,0.2916470859534416,0.19723586315235722,0.21607933125717096,0.04887104707805087,0.7236807732497388,ua
0.89098539840955,0.6367211250666213,0.34943873842614653,0.20042749676257013,0.2960820625065081,0.12129804662885948,0.16200529247503617,pa
150856504.0,5727896.0,922026.0,187681.0,75717.0,5891.0,25367.0,cm
14762141.0,13082786.0,2596983.0,193127.0,55499.0,6984.0,2422.0,cm
2865092.0,1566476.0,2071592.0,478879.0,114811.0,1592.0,4636.0,cm
511823.0,114931.0,277381.0,244078.0,87393.0,747.0,1140.0,cm
285785.0,51002.0,57536.0,111518.0,145013.0,6713.0,13543.0,cm
29479.0,3898.0,2674.0,2492.0,11190.0,3080.0,10210.0,cm
3403.0,132.0,149.0,12.0,150.0,385.0,11081.0,cm
