0.8252835756115257,0.2576978472131843,0.7557640320211805,0.0,0.0,0.0,0.0,oa_miou_mfiou
0.719097880810149,0.012747530963846338,0.02266429368409703,0.00046273104902349243,0.000612892702633286,5.32027939591356e-05,0.00012550001747221908,fiou
0.8529237588539172,0.20142630708921566,0.27976627946721344,0.0635725097181269,0.15802536520282306,0.07263553278765367,0.17553517737334026,iou
0.9206247745255027,0.3353119636230142,0.4372146445110032,0.11954522919170822,0.272922113714056,0.13543376210721353,0.2986472557385524,f1
0.9443071379932948,0.32338167586929806,0.3671975727081601,0.2237220771740851,0.27383742315169984,0.09419399110092908,0.19277711517188958,ua
0.8981012135830977,0.3481562416257231,0.540224394695571,0.08156448508716306,0.2720129027880357,0.24090708086894036,0.6624595629614424,pa
149613343.0,4047837.0,4308639.0,312302.0,121644.0,21649.0,11748.0,cm
6035142.0,4353628.0,2816404.0,208538.0,45183.0,3101.0,820.0,cm
10119936.0,4044063.0,8647454.0,580750.0,149548.0,6969.0,1147.0,cm
170621.0,29909.0,121146.0,117308.0,80766.0,4302.0,295.0,cm
269416.0,21795.0,83158.0,136406.0,208456.0,32747.0,9262.0,cm
157200.0,4573.0,17390.0,45147.0,86563.0,34866.0,24412.0,cm
222852.0,3006.0,12961.0,37773.0,74186.0,41094.0,93585.0,cm
